,aspl,diameter,hosts,number of nodes,switches
591,2.81578947368,5,"[1725, 1575, 1449, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1993, 1130, 2031, 1878, 1190, 1225]",20,"[701, 551, 425, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 969, 106, 1007, 854, 166, 201]"
592,3.28427419355,5,"[1725, 1575, 1449, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1993, 1130, 2031, 1878, 1190, 1225, 1645, 1691, 2037, 1153, 1603, 1060, 1739, 1742, 1049, 1616, 1380, 1798]",32,"[701, 551, 425, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 969, 106, 1007, 854, 166, 201, 621, 667, 1013, 129, 579, 36, 715, 718, 25, 592, 356, 774]"
593,3.02620967742,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1725, 1215, 1889, 1221, 1254, 1458, 1848, 1785, 1791, 1539, 1479, 1896]",32,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 701, 191, 865, 197, 230, 434, 824, 761, 767, 515, 455, 872]"
594,3.56666666667,5,"[1582, 1441, 1733, 1289, 1871, 2039, 1944, 1519, 1060, 1253, 1522, 1684, 1230, 1945, 1892, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426, 1266, 1870, 1309, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532, 1381, 1991, 2032, 1683, 1657, 1147, 2035, 1445, 2029, 1357, 1327, 1210, 1435, 1924, 1349, 1830, 1384, 1737, 1070, 1855]",60,"[558, 417, 709, 265, 847, 1015, 920, 495, 36, 229, 498, 660, 206, 921, 868, 867, 997, 73, 522, 47, 850, 896, 740, 402, 242, 846, 285, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508, 357, 967, 1008, 659, 633, 123, 1011, 421, 1005, 333, 303, 186, 411, 900, 325, 806, 360, 713, 46, 831]"
595,2.16666666667,3,"[1024, 1250, 1064, 2026, 1900, 1045, 1366, 1755, 1275, 1700, 1061, 1211]",12,"[0, 226, 40, 1002, 876, 21, 342, 731, 251, 676, 37, 187]"
596,2.21212121212,3,"[2013, 1768, 1578, 2000, 2003, 1947, 1884, 1984, 1826, 1355, 1516, 1622]",12,"[989, 744, 554, 976, 979, 923, 860, 960, 802, 331, 492, 598]"
597,2.18181818182,3,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1517]",12,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 493]"
598,2.33333333333,4,"[1125, 1952, 1708, 1236, 1910, 1277, 1374, 1762, 1284, 1227, 1589, 1856]",12,"[101, 928, 684, 212, 886, 253, 350, 738, 260, 203, 565, 832]"
599,2.19696969697,3,"[1223, 1636, 1879, 1167, 1713, 1431, 1465, 1214, 1536, 1808, 1570, 1579]",12,"[199, 612, 855, 143, 689, 407, 441, 190, 512, 784, 546, 555]"
600,1.71428571429,2,"[1582, 1441, 1733, 1289, 1871, 2039, 1944, 1519]",8,"[558, 417, 709, 265, 847, 1015, 920, 495]"
601,1.71428571429,2,"[1582, 1441, 1733, 1289, 1871, 2039, 1944, 1519]",8,"[558, 417, 709, 265, 847, 1015, 920, 495]"
602,3.22379032258,5,"[1101, 2036, 1513, 1057, 1668, 1665, 1226, 1273, 1280, 1449, 1546, 1369, 1244, 1699, 1764, 1965, 1170, 2011, 1342, 2044, 1089, 1797, 1255, 1642, 1754, 1949, 1477, 1610, 2030, 1393, 1912, 1381]",32,"[77, 1012, 489, 33, 644, 641, 202, 249, 256, 425, 522, 345, 220, 675, 740, 941, 146, 987, 318, 1020, 65, 773, 231, 618, 730, 925, 453, 586, 1006, 369, 888, 357]"
603,3.10080645161,5,"[1262, 1345, 1997, 1394, 1171, 1652, 1918, 1090, 1123, 1446, 1555, 1426, 1075, 1124, 1702, 1160, 1547, 1279, 1666, 1400, 1955, 1864, 1738, 1452, 1325, 1626, 1763, 1765, 1448, 1269, 1336, 2010]",32,"[238, 321, 973, 370, 147, 628, 894, 66, 99, 422, 531, 402, 51, 100, 678, 136, 523, 255, 642, 376, 931, 840, 714, 428, 301, 602, 739, 741, 424, 245, 312, 986]"
604,1.75,2,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366]",8,"[0, 226, 40, 1002, 876, 558, 21, 342]"
605,1.75,2,"[1250, 1275, 1700, 1061, 1211, 2013, 1406, 1125]",8,"[226, 251, 676, 37, 187, 989, 382, 101]"
606,3.05040322581,4,"[1024, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1223, 1262, 1941, 1725, 1215, 1889, 1221, 1254, 1458, 1848, 1785, 1791, 1539, 1479, 1896, 1707, 1100, 1107, 1946, 1441, 1733, 1289, 1871, 2039]",32,"[0, 40, 1002, 876, 558, 21, 342, 731, 199, 238, 917, 701, 191, 865, 197, 230, 434, 824, 761, 767, 515, 455, 872, 683, 76, 83, 922, 417, 709, 265, 847, 1015]"
607,3.14314516129,4,"[1944, 1991, 2032, 1683, 1657, 1147, 2035, 1604, 1576, 1704, 1389, 1241, 1058, 1970, 1432, 1566, 1536, 1670, 1994, 1132, 1976, 1212, 1577, 1326, 1907, 1659, 1054, 1729, 1542, 1545, 1913, 1817]",32,"[920, 967, 1008, 659, 633, 123, 1011, 580, 552, 680, 365, 217, 34, 946, 408, 542, 512, 646, 970, 108, 952, 188, 553, 302, 883, 635, 30, 705, 518, 521, 889, 793]"
608,3.14314516129,4,"[1944, 1991, 2032, 1683, 1657, 1147, 2035, 1604, 1576, 1704, 1389, 1241, 1058, 1970, 1432, 1566, 1536, 1670, 1994, 1132, 1976, 1212, 1577, 1326, 1907, 1659, 1054, 1729, 1542, 1545, 1913, 1817]",32,"[920, 967, 1008, 659, 633, 123, 1011, 580, 552, 680, 365, 217, 34, 946, 408, 542, 512, 646, 970, 108, 952, 188, 553, 302, 883, 635, 30, 705, 518, 521, 889, 793]"
609,2.81578947368,5,"[1519, 1327, 1971, 1445, 2029, 1357, 1210, 1435, 1765, 1296, 1078, 1231, 1980, 1571, 1512, 1773, 1524, 1052, 2018, 1380]",20,"[495, 303, 947, 421, 1005, 333, 186, 411, 741, 272, 54, 207, 956, 547, 488, 749, 500, 28, 994, 356]"
610,2.97580645161,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1941, 1725, 1215, 1889, 1221, 1254, 1458, 1848, 1785, 1791, 1539, 1479]",32,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 917, 701, 191, 865, 197, 230, 434, 824, 761, 767, 515, 455]"
611,3.09677419355,4,"[1896, 1477, 1510, 1613, 1998, 1232, 2011, 1310, 1794, 1361, 1715, 1109, 1118, 1284, 1329, 1740, 1585, 1620, 1771, 1419, 1902, 1111, 1784, 1757, 1317, 1227, 1453, 1521, 1939, 1249, 1353, 1807]",32,"[872, 453, 486, 589, 974, 208, 987, 286, 770, 337, 691, 85, 94, 260, 305, 716, 561, 596, 747, 395, 878, 87, 760, 733, 293, 203, 429, 497, 915, 225, 329, 783]"
612,1.75,2,"[1707, 1600, 1091, 1646, 1106, 1334, 1081, 1375]",8,"[683, 576, 67, 622, 82, 310, 57, 351]"
613,3.09677419355,4,"[1896, 1477, 1510, 1613, 1998, 1232, 2011, 1310, 1794, 1361, 1715, 1109, 1118, 1284, 1329, 1740, 1585, 1620, 1771, 1419, 1902, 1111, 1784, 1757, 1317, 1227, 1453, 1521, 1939, 1249, 1353, 1807]",32,"[872, 453, 486, 589, 974, 208, 987, 286, 770, 337, 691, 85, 94, 260, 305, 716, 561, 596, 747, 395, 878, 87, 760, 733, 293, 203, 429, 497, 915, 225, 329, 783]"
614,3.23387096774,6,"[1100, 1415, 1167, 1819, 1105, 1752, 1510, 1800, 1673, 1208, 1696, 1377, 1926, 1938, 1121, 1995, 1654, 1818, 1084, 1576, 2034, 1271, 1754, 1118, 1857, 2017, 1169, 1656, 2043, 1637, 1610, 1645]",32,"[76, 391, 143, 795, 81, 728, 486, 776, 649, 184, 672, 353, 902, 914, 97, 971, 630, 794, 60, 552, 1010, 247, 730, 94, 833, 993, 145, 632, 1019, 613, 586, 621]"
615,3.15927419355,4,"[1896, 1477, 1613, 1998, 1232, 2011, 1310, 1794, 1361, 1715, 1109, 1771, 1419, 1902, 1111, 1784, 1757, 1317, 1227, 1453, 1521, 1939, 1249, 1353, 1807, 1427, 1470, 1647, 2032, 1777, 1203, 1448]",32,"[872, 453, 589, 974, 208, 987, 286, 770, 337, 691, 85, 747, 395, 878, 87, 760, 733, 293, 203, 429, 497, 915, 225, 329, 783, 403, 446, 623, 1008, 753, 179, 424]"
616,1.66666666667,3,"[1100, 1415, 1167, 1819]",4,"[76, 391, 143, 795]"
617,2.70526315789,4,"[1107, 1070, 1377, 1641, 1967, 1233, 1112, 1116, 1413, 1999, 1060, 1340, 1503, 1703, 1097, 1295, 2002, 1364, 1993, 1893]",20,"[83, 46, 353, 617, 943, 209, 88, 92, 389, 975, 36, 316, 479, 679, 73, 271, 978, 340, 969, 869]"
618,2.58421052632,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036]",20,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 238, 1012]"
619,2.64210526316,4,"[1941, 1890, 1418, 1954, 1744, 1330, 1407, 1825, 1649, 1423, 1528, 1428, 1432, 1903, 1442, 1815, 2005, 1092, 1934, 1038]",20,"[917, 866, 394, 930, 720, 306, 383, 801, 625, 399, 504, 404, 408, 879, 418, 791, 981, 68, 910, 14]"
620,2.81578947368,5,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1130, 2031, 1878, 1346, 1930]",20,"[701, 551, 425, 345, 677, 713, 496, 244, 367, 688, 116, 375, 15, 354, 932, 106, 1007, 854, 322, 906]"
621,2.78947368421,4,"[1215, 1638, 1440, 1776, 1430, 1178, 1342, 1344, 1904, 1205, 1126, 1559, 1390, 1914, 1955, 1873, 1845, 1624, 1689, 1365]",20,"[191, 614, 416, 752, 406, 154, 318, 320, 880, 181, 102, 535, 366, 890, 931, 849, 821, 600, 665, 341]"
622,2.56842105263,4,"[1889, 1197, 1837, 1360, 1875, 1590, 1945, 1086, 1826, 1123, 1543, 1288, 1066, 1452, 1782, 1124, 1509, 1648, 1586, 1492]",20,"[865, 173, 813, 336, 851, 566, 921, 62, 802, 99, 519, 264, 42, 428, 758, 100, 485, 624, 562, 468]"
623,2.6,4,"[1221, 1953, 1443, 1328, 1589, 1815, 1852, 1474, 1796, 1127, 1486, 1299, 1503, 1153, 1318, 1577, 1359, 1620, 1622, 1751]",20,"[197, 929, 419, 304, 565, 791, 828, 450, 772, 103, 462, 275, 479, 129, 294, 553, 335, 596, 598, 727]"
624,2.58421052632,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036]",20,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 238, 1012]"
625,2.62105263158,4,"[1941, 1890, 1418, 1954, 1744, 1330, 1407, 1825, 1649, 1423, 1528, 1428, 1432, 1903, 1442, 2005, 1092, 1934, 1038, 1269]",20,"[917, 866, 394, 930, 720, 306, 383, 801, 625, 399, 504, 404, 408, 879, 418, 981, 68, 910, 14, 245]"
626,2.65789473684,4,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1993, 1130, 2031, 1878]",20,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932, 969, 106, 1007, 854]"
627,2.80526315789,4,"[1215, 1638, 1440, 1776, 1430, 1178, 1342, 1344, 1641, 1904, 1205, 1126, 1559, 1390, 1914, 1955, 1873, 1845, 1624, 1689]",20,"[191, 614, 416, 752, 406, 154, 318, 320, 617, 880, 181, 102, 535, 366, 890, 931, 849, 821, 600, 665]"
628,2.56842105263,4,"[1889, 1197, 1837, 1360, 1875, 1590, 1945, 1086, 1826, 1123, 1543, 1288, 1066, 1452, 1782, 1124, 1509, 1648, 1586, 1492]",20,"[865, 173, 813, 336, 851, 566, 921, 62, 802, 99, 519, 264, 42, 428, 758, 100, 485, 624, 562, 468]"
629,2.58421052632,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036]",20,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 238, 1012]"
630,2.18181818182,3,"[1941, 1890, 1418, 1954, 1744, 1330, 1407, 1825, 1649, 1423, 1528, 1428]",12,"[917, 866, 394, 930, 720, 306, 383, 801, 625, 399, 504, 404]"
631,2.19696969697,3,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140]",12,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116]"
632,2.25757575758,4,"[1215, 1638, 1440, 1776, 1430, 1178, 1342, 1344, 1641, 1904, 1205, 1126]",12,"[191, 614, 416, 752, 406, 154, 318, 320, 617, 880, 181, 102]"
633,2.21212121212,3,"[1221, 1953, 1443, 1328, 1589, 1815, 1852, 1474, 1796, 1127, 1378, 1486]",12,"[197, 929, 419, 304, 565, 791, 828, 450, 772, 103, 354, 462]"
634,2.19696969697,3,"[1254, 1387, 1236, 1027, 1032, 1133, 1105, 1085, 1922, 1612, 1966, 2037]",12,"[230, 363, 212, 3, 8, 109, 81, 61, 898, 588, 942, 1013]"
635,2.12121212121,3,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061]",12,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37]"
636,2.19696969697,3,"[1211, 1289, 1266, 1952, 1537, 1071, 1750, 1529, 1789, 1920, 1764, 1426]",12,"[187, 265, 242, 928, 513, 47, 726, 505, 765, 896, 740, 402]"
637,2.19696969697,3,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1884, 1984, 1826, 1033, 1355]",12,"[989, 744, 554, 976, 850, 979, 923, 860, 960, 802, 9, 331]"
638,2.19696969697,3,"[1406, 1915, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1517, 1357]",12,"[382, 891, 939, 435, 792, 283, 95, 736, 232, 172, 493, 333]"
639,2.19696969697,3,"[1125, 1708, 1327, 1910, 1277, 1374, 1856, 1832, 1673, 1837, 1359, 1651]",12,"[101, 684, 303, 886, 253, 350, 832, 808, 649, 813, 335, 627]"
640,2.19696969697,3,"[1223, 1636, 1879, 1167, 1713, 1431, 1465, 1214, 1536, 1808, 1570, 1579]",12,"[199, 612, 855, 143, 689, 407, 441, 190, 512, 784, 546, 555]"
641,2.34848484848,4,"[1101, 2036, 1513, 1057, 1668, 1665, 1226, 1273, 1280, 1546, 1244, 1699]",12,"[77, 1012, 489, 33, 644, 641, 202, 249, 256, 522, 220, 675]"
642,1.5,2,"[1262, 1345, 1997, 1393]",4,"[238, 321, 973, 369]"
643,2.21212121212,3,"[1889, 1197, 1360, 1875, 1590, 1945, 1086, 1123, 1543, 1288, 1066, 1452]",12,"[865, 173, 336, 851, 566, 921, 62, 99, 519, 264, 42, 428]"
644,3.15322580645,4,"[1458, 1946, 1628, 1955, 1069, 1678, 1812, 1635, 1778, 1489, 1050, 1663, 1509, 1801, 1684, 1591, 1392, 2007, 1687, 1842, 1095, 1897, 1738, 1614, 1425, 1150, 1188, 1957, 1321, 1967, 1748, 1917]",32,"[434, 922, 604, 931, 45, 654, 788, 611, 754, 465, 26, 639, 485, 777, 660, 567, 368, 983, 663, 818, 71, 873, 714, 590, 401, 126, 164, 933, 297, 943, 724, 893]"
645,2.62105263158,4,"[1262, 1345, 1997, 1393, 1394, 1171, 1652, 1918, 1090, 1446, 1555, 1075, 1124, 1702, 1160, 1547, 1279, 1218, 1094, 1666]",20,"[238, 321, 973, 369, 370, 147, 628, 894, 66, 422, 531, 51, 100, 678, 136, 523, 255, 194, 70, 642]"
646,2.65789473684,4,"[1848, 1373, 1152, 1324, 2033, 1526, 1951, 1283, 1135, 1558, 1756, 1950, 1478, 1199, 1688, 1113, 1818, 1694, 1087, 1973]",20,"[824, 349, 128, 300, 1009, 502, 927, 259, 111, 534, 732, 926, 454, 175, 664, 89, 794, 670, 63, 949]"
647,2.94210526316,4,"[1785, 1252, 1991, 1971, 1576, 1137, 1703, 1931, 1548, 1073, 1906, 2015, 1604, 1704, 1389, 1241, 1571, 1512, 1773, 1524]",20,"[761, 228, 967, 947, 552, 113, 679, 907, 524, 49, 882, 991, 580, 680, 365, 217, 547, 488, 749, 500]"
648,2.61578947368,4,"[1791, 1986, 1159, 1436, 1368, 1468, 1730, 1763, 1212, 1995, 1564, 1469, 1347, 1348, 1450, 1264, 1976, 1176, 1276, 1928]",20,"[767, 962, 135, 412, 344, 444, 706, 739, 188, 971, 540, 445, 323, 324, 426, 240, 952, 152, 252, 904]"
649,2.69473684211,4,"[1539, 1030, 1035, 1036, 1044, 1463, 1881, 1580, 1585, 1208, 1246, 1793, 1444, 1351, 1799, 1772, 1233, 1311, 1281, 1964]",20,"[515, 6, 11, 12, 20, 439, 857, 556, 561, 184, 222, 769, 420, 327, 775, 748, 209, 287, 257, 940]"
650,2.81578947368,4,"[1458, 1946, 1628, 1955, 1069, 1678, 1812, 1635, 1778, 1489, 1050, 1663, 1509, 1801, 1684, 1591, 1392, 2007, 1687, 1842]",20,"[434, 922, 604, 931, 45, 654, 788, 611, 754, 465, 26, 639, 485, 777, 660, 567, 368, 983, 663, 818]"
651,2.77368421053,4,"[1479, 1312, 1508, 1194, 1270, 1752, 1727, 1121, 1891, 1709, 1072, 1025, 1442, 1219, 1319, 1043, 1237, 1982, 1102, 1495]",20,"[455, 288, 484, 170, 246, 728, 703, 97, 867, 685, 48, 1, 418, 195, 295, 19, 213, 958, 78, 471]"
652,3.17894736842,5,"[1100, 1415, 1510, 1800, 1696, 1377, 1926, 1938, 1857, 2017, 1284, 1329, 1740, 1620, 1352, 1632, 1989, 1996, 1711, 1335]",20,"[76, 391, 486, 776, 672, 353, 902, 914, 833, 993, 260, 305, 716, 596, 328, 608, 965, 972, 687, 311]"
653,2.92105263158,4,"[1107, 1070, 1967, 1112, 1116, 1413, 1999, 1060, 1340, 1503, 1089, 2020, 1414, 1974, 1420, 1806, 1175, 2008, 1823, 1190]",20,"[83, 46, 943, 88, 92, 389, 975, 36, 316, 479, 65, 996, 390, 950, 396, 782, 151, 984, 799, 166]"
654,2.90526315789,4,"[1441, 1253, 1522, 1230, 1892, 1540, 1514, 1933, 2004, 1654, 1531, 1639, 1745, 1876, 1148, 1930, 1267, 1653, 1054, 1282]",20,"[417, 229, 498, 206, 868, 516, 490, 909, 980, 630, 507, 615, 721, 852, 124, 906, 243, 629, 30, 258]"
655,3.04210526316,5,"[1733, 2039, 2021, 1097, 1615, 1813, 1993, 1499, 1532, 1888, 1235, 1480, 1139, 1975, 2045, 1031, 2034, 2002, 1907, 1422]",20,"[709, 1015, 997, 73, 591, 789, 969, 475, 508, 864, 211, 456, 115, 951, 1021, 7, 1010, 978, 883, 398]"
656,2.81578947368,4,"[1871, 1322, 2027, 1839, 1553, 1787, 1937, 1058, 1866, 1364, 1302, 1401, 2016, 1634, 1382, 1769, 1162, 1588, 1403, 1805]",20,"[847, 298, 1003, 815, 529, 763, 913, 34, 842, 340, 278, 377, 992, 610, 358, 745, 138, 564, 379, 781]"
657,2.91052631579,5,"[1944, 1381, 1683, 1657, 1147, 2035, 1473, 1992, 1706, 1581, 1103, 1432, 1670, 1994, 1132, 1577, 1326, 1659, 1729, 1542]",20,"[920, 357, 659, 633, 123, 1011, 449, 968, 682, 557, 79, 408, 646, 970, 108, 553, 302, 635, 705, 518]"
658,1.0,1,"[1519, 1445]",2,"[495, 421]"
659,1.5,2,"[1262, 1345, 1997, 1393]",4,"[238, 321, 973, 369]"
660,2.51052631579,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 2036, 1941]",20,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 1012, 917]"
661,2.54210526316,4,"[1262, 1345, 1997, 1393, 1394, 1171, 1652, 1918, 1090, 1123, 1446, 1555, 1426, 1075, 1124, 1702, 1160, 1547, 1589, 1279]",20,"[238, 321, 973, 369, 370, 147, 628, 894, 66, 99, 422, 531, 402, 51, 100, 678, 136, 523, 565, 255]"
662,2.65789473684,4,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1993, 1130, 2031, 1878]",20,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932, 969, 106, 1007, 854]"
663,2.78947368421,4,"[1215, 1638, 1418, 1440, 1776, 1430, 1178, 1342, 1344, 1641, 1904, 1205, 1442, 1815, 2005, 1126, 1559, 1390, 1914, 1955]",20,"[191, 614, 394, 416, 752, 406, 154, 318, 320, 617, 880, 181, 418, 791, 981, 102, 535, 366, 890, 931]"
664,3.23588709677,5,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1993, 1130, 2031, 1878, 1346, 1930, 1301, 1497, 1365, 1190, 1225, 1645, 1691, 2037, 1153, 1603]",32,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932, 969, 106, 1007, 854, 322, 906, 277, 473, 341, 166, 201, 621, 667, 1013, 129, 579]"
665,3.12298387097,4,"[1215, 1638, 1418, 1440, 1776, 1430, 1178, 1342, 1344, 1641, 1904, 1205, 1442, 1815, 2005, 1126, 1559, 1390, 1914, 1955, 1873, 1845, 1624, 1689, 1538, 1672, 1876, 1206, 1056, 1545, 1132, 1038]",32,"[191, 614, 394, 416, 752, 406, 154, 318, 320, 617, 880, 181, 418, 791, 981, 102, 535, 366, 890, 931, 849, 821, 600, 665, 514, 648, 852, 182, 32, 521, 108, 14]"
666,2.96014492754,5,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1993, 1130, 2031, 1878, 1346, 1930, 1301, 1497]",24,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932, 969, 106, 1007, 854, 322, 906, 277, 473]"
667,2.9347826087,4,"[1215, 1638, 1418, 1440, 1776, 1430, 1178, 1342, 1344, 1641, 1904, 1205, 1442, 1815, 2005, 1126, 1559, 1390, 1914, 1955, 1873, 1845, 1624, 1689]",24,"[191, 614, 394, 416, 752, 406, 154, 318, 320, 617, 880, 181, 418, 791, 981, 102, 535, 366, 890, 931, 849, 821, 600, 665]"
668,2.75724637681,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 2036, 1941, 1889, 1221, 1254, 1458]",24,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101, 199, 77, 1012, 917, 865, 197, 230, 434]"
669,2.79347826087,4,"[1848, 1373, 1152, 1920, 1324, 2033, 1526, 1951, 1283, 1355, 1135, 1558, 1756, 1950, 1478, 1199, 1688, 1113, 1818, 1694, 1087, 1984, 1892, 2046]",24,"[824, 349, 128, 896, 300, 1009, 502, 927, 259, 331, 111, 534, 732, 926, 454, 175, 664, 89, 794, 670, 63, 960, 868, 1022]"
670,3.0,4,"[1785, 1252, 1991, 1687, 1971, 1576, 1137, 1703, 1931, 1548, 1073, 1906, 2015, 1604, 1704, 1389, 1241, 1026, 1476, 1349, 1172, 1571, 1512, 1773]",24,"[761, 228, 967, 663, 947, 552, 113, 679, 907, 524, 49, 882, 991, 580, 680, 365, 217, 2, 452, 325, 148, 547, 488, 749]"
671,2.79710144928,4,"[1791, 1986, 1796, 1159, 1436, 1368, 1468, 1730, 1763, 1212, 1995, 1517, 1564, 1469, 1294, 1104, 1425, 1234, 1363, 1880, 1347, 1348, 1450, 1264]",24,"[767, 962, 772, 135, 412, 344, 444, 706, 739, 188, 971, 493, 540, 445, 270, 80, 401, 210, 339, 856, 323, 324, 426, 240]"
672,2.80434782609,4,"[1539, 1030, 1035, 1036, 1044, 1463, 1881, 1580, 1585, 1748, 1208, 1246, 1793, 1444, 1351, 1799, 1772, 1233, 1311, 1281, 1964, 1202, 1843, 1727]",24,"[515, 6, 11, 12, 20, 439, 857, 556, 561, 724, 184, 222, 769, 420, 327, 775, 748, 209, 287, 257, 940, 178, 819, 703]"
673,0.0,0,[1024],1,[0]
674,0.0,0,[1250],1,[226]
675,0.0,0,[1024],1,[0]
676,0.0,0,[1250],1,[226]
677,0.0,0,[1024],1,[0]
678,0.0,0,[1250],1,[226]
679,0.0,0,[1024],1,[0]
680,2.26666666667,3,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125]",16,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101]"
681,2.26666666667,3,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1700, 1061, 1211, 2013, 1406, 1125]",16,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 676, 37, 187, 989, 382, 101]"
682,2.39166666667,4,"[1223, 1636, 1879, 1167, 1713, 1431, 1465, 1214, 1536, 1808, 1570, 1579, 1104, 1233, 1139, 1360]",16,"[199, 612, 855, 143, 689, 407, 441, 190, 512, 784, 546, 555, 80, 209, 115, 336]"
683,2.475,4,"[1101, 2036, 1513, 1459, 1057, 1668, 1665, 1226, 1273, 1280, 1449, 1546, 1369, 1244, 1699, 1764]",16,"[77, 1012, 489, 435, 33, 644, 641, 202, 249, 256, 425, 522, 345, 220, 675, 740]"
684,2.35833333333,4,"[1262, 1345, 1997, 1393, 1394, 1171, 1652, 1918, 1090, 1123, 1446, 1555, 1426, 1075, 1124, 1702]",16,"[238, 321, 973, 369, 370, 147, 628, 894, 66, 99, 422, 531, 402, 51, 100, 678]"
685,2.46666666667,4,"[1941, 1890, 1418, 1954, 1744, 1330, 1407, 1825, 1649, 1423, 1528, 1428, 1432, 1903, 1442, 1794]",16,"[917, 866, 394, 930, 720, 306, 383, 801, 625, 399, 504, 404, 408, 879, 418, 770]"
686,2.475,4,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956]",16,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932]"
