,aspl,diameter,hosts,number of nodes,switches
444,3.69295634921,5,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1090, 1771, 1294, 1199, 1300, 2011, 1084, 1410, 1412, 1125, 1614, 1495, 1566, 1343, 1858, 1926, 2033, 1552, 1105, 1720, 1472, 1674, 1261, 1486, 1299, 1882, 1147, 1664, 1840, 1171, 1140, 1142, 1111, 2006, 1799, 1800, 1265, 1938, 1601, 1289, 1944, 1244, 1246, 1215, 1217, 1219, 1805, 1462, 1661, 1502, 1733, 1537, 1328, 1622, 1623, 1663]",64,"[161, 32, 3, 748, 79, 245, 828, 349, 66, 747, 270, 175, 276, 987, 60, 386, 388, 101, 590, 471, 542, 319, 834, 902, 1009, 528, 81, 696, 448, 650, 237, 462, 275, 858, 123, 640, 816, 147, 116, 118, 87, 982, 775, 776, 241, 914, 577, 265, 920, 220, 222, 191, 193, 195, 781, 438, 637, 478, 709, 513, 304, 598, 599, 639]"
445,3.06451612903,4,"[1590, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1222, 1959, 1643, 1660, 1661, 1351, 1836, 1815, 2013, 2014, 1856, 1924, 1455, 1589, 1919, 1694, 1247, 1638, 1225, 1450, 1452, 1165, 1367, 1535]",32,"[566, 897, 898, 1002, 43, 976, 507, 924, 198, 935, 619, 636, 637, 327, 812, 791, 989, 990, 832, 900, 431, 565, 895, 670, 223, 614, 201, 426, 428, 141, 343, 511]"
446,3.05443548387,4,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1090, 1771, 1294, 1199, 1300, 2011, 1084, 1410, 1412, 1125, 1614, 1495, 1566, 1343, 1858, 1926, 2033, 1552, 1105, 1720, 1472, 1674, 1261, 1486]",32,"[161, 32, 3, 748, 79, 245, 828, 349, 66, 747, 270, 175, 276, 987, 60, 386, 388, 101, 590, 471, 542, 319, 834, 902, 1009, 528, 81, 696, 448, 650, 237, 462]"
447,3.09475806452,4,"[1591, 1698, 1699, 1644, 1420, 1553, 1404, 1885, 1127, 1544, 1431, 1612, 1878, 1789, 1790, 1993, 1677, 2008, 1272, 1566, 1567, 1057, 1730, 1798, 1936, 1489, 1592, 1607, 1130, 1035, 1037, 1392]",32,"[567, 674, 675, 620, 396, 529, 380, 861, 103, 520, 407, 588, 854, 765, 766, 969, 653, 984, 248, 542, 543, 33, 706, 774, 912, 465, 568, 583, 106, 11, 13, 368]"
448,3.07459677419,4,"[1341, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1890, 1165, 1838, 1939, 1940, 1788, 1757, 1828, 1159, 1128, 1130, 1099, 1908, 1429, 1603, 1604, 1964, 1933, 1517, 1554, 2014, 1766, 1031, 1199]",32,"[317, 712, 233, 888, 219, 188, 190, 159, 866, 141, 814, 915, 916, 764, 733, 804, 135, 104, 106, 75, 884, 405, 579, 580, 940, 909, 493, 530, 990, 742, 7, 175]"
449,1.75,2,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373]",8,"[161, 32, 3, 748, 79, 245, 828, 349]"
450,3.07459677419,4,"[1341, 1736, 1257, 1912, 1243, 1212, 1214, 1183, 1890, 1165, 1838, 1939, 1940, 1788, 1757, 1828, 1159, 1128, 1130, 1099, 1908, 1429, 1603, 1604, 1964, 1933, 1517, 1554, 2014, 1766, 1031, 1199]",32,"[317, 712, 233, 888, 219, 188, 190, 159, 866, 141, 814, 915, 916, 764, 733, 804, 135, 104, 106, 75, 884, 405, 579, 580, 940, 909, 493, 530, 990, 742, 7, 175]"
451,0.0,0,[],0,[]
452,3.12096774194,4,"[1739, 2017, 1701, 1590, 1591, 2032, 1631, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1514, 1935, 1680, 1681, 1977, 1146, 1626, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1698, 1699, 1644, 1420]",32,"[715, 993, 677, 566, 567, 1008, 607, 182, 294, 519, 1013, 662, 732, 733, 490, 911, 656, 657, 953, 122, 602, 897, 898, 1002, 43, 976, 507, 924, 674, 675, 620, 396]"
453,1.75,2,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402]",8,"[238, 937, 204, 365, 367, 338, 537, 378]"
454,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
455,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
456,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
457,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
458,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
459,1.5,2,"[1739, 2017, 1701, 1590]",4,"[715, 993, 677, 566]"
460,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
461,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
462,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
463,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
464,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
465,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
466,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
467,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
468,1.5,2,"[1739, 2017, 1701, 1296]",4,"[715, 993, 677, 272]"
469,0.0,0,[1739],1,[715]
470,3.12903225806,4,"[1740, 2032, 1826, 1894, 1073, 1687, 1688, 1572, 1541, 1461, 1622, 1690, 1125, 1255, 1672, 1047, 2006, 1719, 1917, 1918, 1792, 2043, 1323, 1713, 1714, 1818, 1371, 1157, 1261, 1456, 1458, 1427]",32,"[716, 1008, 802, 870, 49, 663, 664, 548, 517, 437, 598, 666, 101, 231, 648, 23, 982, 695, 893, 894, 768, 1019, 299, 689, 690, 794, 347, 133, 237, 432, 434, 403]"
471,1.75,2,"[1071, 1440, 1642, 1229, 1454, 1267, 1850, 1115]",8,"[47, 416, 618, 205, 430, 243, 826, 91]"
472,0.0,0,[],0,[]
473,0.0,0,[1237],1,[213]
474,0.0,0,[1341],1,[317]
475,0.0,0,[2017],1,[993]
476,1.5,2,"[1701, 1514, 1935, 1680]",4,"[677, 490, 911, 656]"
477,3.0625,4,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1090, 1771, 1294, 1199, 1300, 2011, 1084, 1410, 1412, 1614, 1495, 1566, 1343, 1858, 1926, 2033, 1552, 1105, 1720, 1472, 1674, 1486, 1299, 1882]",32,"[161, 32, 3, 748, 79, 245, 828, 349, 66, 747, 270, 175, 276, 987, 60, 386, 388, 590, 471, 542, 319, 834, 902, 1009, 528, 81, 696, 448, 650, 462, 275, 858]"
478,2.18181818182,3,"[1296, 1028, 1324, 1425, 1330, 1534, 1439, 1250, 1062, 1743, 1528]",11,"[272, 4, 300, 401, 306, 510, 415, 226, 38, 719, 504]"
479,2.14545454545,3,"[1590, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1222, 1959, 1643]",11,"[566, 897, 898, 1002, 43, 976, 507, 924, 198, 935, 619]"
480,2.14545454545,3,"[1591, 1698, 1699, 1644, 1420, 1553, 1404, 1885, 1127, 1544, 1431]",11,"[567, 674, 675, 620, 396, 529, 380, 861, 103, 520, 407]"
481,2.18181818182,3,"[1631, 1763, 1444, 1428, 1909, 1593, 1668, 1064, 1545, 1560, 1655]",11,"[607, 739, 420, 404, 885, 569, 644, 40, 521, 536, 631]"
482,0.0,0,[1632],1,[608]
483,0.0,0,[1631],1,[607]
484,0.0,0,[],0,[]
485,3.15322580645,4,"[1024, 1153, 1058, 1167, 1268, 1979, 1052, 1026, 1507, 1820, 1187, 1348, 1773, 1430, 1629, 1470, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830]",32,"[0, 129, 34, 143, 244, 955, 28, 2, 483, 796, 163, 324, 749, 406, 605, 446, 225, 714, 301, 14, 339, 922, 187, 232, 943, 466, 371, 373, 278, 959, 736, 806]"
486,1.33333333333,2,"[1739, 2032, 1572]",3,"[715, 1008, 548]"
487,1.33333333333,2,"[1739, 2032, 1572]",3,"[715, 1008, 548]"
488,2.475,4,"[1739, 2032, 1572, 1541, 1461, 1622, 1690, 1125, 1513, 1742, 1849, 1880, 1433, 2047, 1354, 1579]",16,"[715, 1008, 548, 517, 437, 598, 666, 101, 489, 718, 825, 856, 409, 1023, 330, 555]"
489,0.0,0,[1739],1,[715]
490,3.08669354839,4,"[1740, 2032, 1826, 1894, 2001, 1073, 1687, 1688, 1572, 1541, 1461, 1622, 1690, 1125, 1255, 1672, 1047, 2006, 1719, 1917, 1918, 1792, 2043, 1323, 1713, 1714, 1818, 1371, 1670, 1190, 2039, 1723]",32,"[716, 1008, 802, 870, 977, 49, 663, 664, 548, 517, 437, 598, 666, 101, 231, 648, 23, 982, 695, 893, 894, 768, 1019, 299, 689, 690, 794, 347, 646, 166, 1015, 699]"
491,1.33333333333,2,"[1831, 1793, 1148]",3,"[807, 769, 124]"
492,1.33333333333,2,"[1871, 1156, 1637]",3,"[847, 132, 613]"
493,0.0,0,[],0,[]
494,0.0,0,[1024],1,[0]
495,3.55592469546,5,"[1153, 1026, 1507, 1740, 1820, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1826, 1894, 2001, 2032, 1073, 1687, 1688, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1253, 1742]",43,"[129, 2, 483, 716, 796, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 802, 870, 977, 1008, 49, 663, 664, 576, 743, 744, 209, 882, 545, 950, 97, 683, 206, 111, 212, 923, 508, 289, 229, 718]"
496,0.0,0,[1153],1,[129]
497,1.0,1,"[1153, 1026]",2,"[129, 2]"
498,0.0,0,[1058],1,[34]
499,1.33333333333,2,"[1167, 1249, 1738]",3,"[143, 225, 714]"
500,0.0,0,[],0,[]
501,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
502,1.0,1,"[1167, 1249]",2,"[143, 225]"
503,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
504,2.91384615385,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137]",26,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113]"
505,1.33333333333,2,"[1268, 1256, 1967]",3,"[244, 232, 943]"
506,1.33333333333,2,"[1024, 1268, 1979]",3,"[0, 244, 955]"
507,0.0,0,[1268],1,[244]
508,1.33333333333,2,"[1024, 1268, 1979]",3,"[0, 244, 955]"
509,1.0,1,"[1024, 1268]",2,"[0, 244]"
510,1.0,1,"[1024, 1268]",2,"[0, 244]"
511,0.0,0,[1268],1,[244]
512,3.32459677419,5,"[1024, 1979, 1052, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793]",32,"[0, 955, 28, 736, 806, 807, 847, 240, 721, 917, 711, 296, 727, 250, 155, 157, 62, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769]"
513,1.0,1,"[1167, 1249]",2,"[143, 225]"
514,1.75,2,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211]",8,"[143, 225, 714, 301, 14, 339, 922, 187]"
515,1.0,1,"[1507, 1378]",2,"[483, 354]"
516,1.75,2,"[1740, 2032, 1826, 1894, 2001, 1073, 1687, 1688]",8,"[716, 1008, 802, 870, 977, 49, 663, 664]"
517,1.0,1,"[1024, 1268]",2,"[0, 244]"
518,3.56994047619,5,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172, 1908, 1978, 1508, 1707, 1292, 1393, 1298, 1502, 1407, 1446, 1926, 1996, 1997, 1046, 1783, 1765, 1920, 1921, 1705, 1866, 1242, 1386, 1663, 1091, 1060, 1062, 1031, 1584, 1105, 1529]",64,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148, 884, 954, 484, 683, 268, 369, 274, 478, 383, 422, 902, 972, 973, 22, 759, 741, 896, 897, 681, 842, 218, 362, 639, 67, 36, 38, 7, 560, 81, 505]"
519,3.60515873016,5,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134, 1973, 1240, 1401, 1403, 1702, 1479, 1135, 1750, 1337, 1050, 1277, 1505, 1576, 1097, 1752, 1083, 1054, 1535, 1186, 1897, 1226, 1360, 1785, 1213, 1215, 1398, 1510, 1931, 1717, 1878, 1948, 1949]",64,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110, 949, 216, 377, 379, 678, 455, 111, 726, 313, 26, 253, 481, 552, 73, 728, 59, 30, 511, 162, 873, 202, 336, 761, 189, 191, 374, 486, 907, 693, 854, 924, 925]"
520,3.73958333333,5,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1581, 1238, 1278, 1090, 1509, 1414, 1583, 1136, 1368, 1567, 1664, 1476, 1478, 2000, 1521, 1433, 1924, 1992, 2002, 1043, 1715, 1913, 1914, 1730, 1163, 2034, 1109, 1334, 1336, 1049, 1954, 1667, 1865, 1459, 1876, 1944, 1578, 1355, 1168, 1882, 1469, 1182, 1473, 1547, 1070, 1487, 1076, 1787, 1372, 1603, 1799, 1841, 1522, 1560, 1537]",64,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 557, 214, 254, 66, 485, 390, 559, 112, 344, 543, 640, 452, 454, 976, 497, 409, 900, 968, 978, 19, 691, 889, 890, 706, 139, 1010, 85, 310, 312, 25, 930, 643, 841, 435, 852, 920, 554, 331, 144, 858, 445, 158, 449, 523, 46, 463, 52, 763, 348, 579, 775, 817, 498, 536, 513]"
521,3.56994047619,5,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172, 1908, 1978, 1508, 1707, 1292, 1393, 1298, 1502, 1407, 1446, 1926, 1996, 1997, 1046, 1783, 1765, 1920, 1921, 1705, 1866, 1242, 1386, 1663, 1091, 1060, 1062, 1031, 1584, 1105, 1529]",64,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148, 884, 954, 484, 683, 268, 369, 274, 478, 383, 422, 902, 972, 973, 22, 759, 741, 896, 897, 681, 842, 218, 362, 639, 67, 36, 38, 7, 560, 81, 505]"
522,3.07459677419,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134]",32,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110]"
523,1.0,1,"[1507, 1378]",2,"[483, 354]"
524,1.75,2,"[1071, 1440, 1642, 1229, 1454, 1267, 1850, 1115]",8,"[47, 416, 618, 205, 430, 243, 826, 91]"
525,2.14545454545,3,"[1820, 1600, 1767, 1768, 1233, 1906, 1569, 1974, 1029, 1702, 1770]",11,"[796, 576, 743, 744, 209, 882, 545, 950, 5, 678, 746]"
526,1.5,2,"[1979, 1760, 1830, 1831]",4,"[955, 736, 806, 807]"
527,2.82246376812,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148]",24,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124]"
528,3.64037698413,5,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1505, 1156, 1581, 1238, 1949, 1278, 1090, 1509, 1414, 1583, 1136, 1368, 1567, 1664, 1476, 1478, 2000, 1521, 1433, 1924, 1992, 2002, 1043, 1715, 1913, 1914, 1730, 1163, 2034, 1109, 1334, 1336, 1049, 1954, 1667, 1865, 1866, 1459, 1876, 1944, 1578, 1355, 1168, 1393, 1882, 1469, 1182, 1473, 1547, 1070, 1487, 1076, 1787, 1372, 1376]",64,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 481, 132, 557, 214, 925, 254, 66, 485, 390, 559, 112, 344, 543, 640, 452, 454, 976, 497, 409, 900, 968, 978, 19, 691, 889, 890, 706, 139, 1010, 85, 310, 312, 25, 930, 643, 841, 842, 435, 852, 920, 554, 331, 144, 369, 858, 445, 158, 449, 523, 46, 463, 52, 763, 348, 352]"
529,1.75,2,"[1071, 1440, 1642, 1229, 1454, 1267, 1850, 1115]",8,"[47, 416, 618, 205, 430, 243, 826, 91]"
530,1.5,2,"[1185, 1056, 1027, 1772]",4,"[161, 32, 3, 748]"
531,1.0,1,"[1187, 1345]",2,"[163, 321]"
532,3.48062015504,5,"[1024, 1262, 1268, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1962, 1037, 1075, 1658, 1435, 1222]",43,"[0, 238, 244, 937, 204, 365, 367, 338, 537, 378, 232, 943, 466, 371, 373, 278, 959, 975, 660, 126, 957, 606, 661, 903, 426, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 938, 13, 51, 634, 411, 198]"
533,1.5,2,"[1071, 1440, 1642, 1229]",4,"[47, 416, 618, 205]"
534,1.5,2,"[1185, 1056, 1027, 1772]",4,"[161, 32, 3, 748]"
535,1.5,2,"[1187, 1345, 1060, 1285]",4,"[163, 321, 36, 261]"
536,1.0,1,"[1348, 1475]",2,"[324, 451]"
537,1.0,1,"[1024, 1262]",2,"[0, 238]"
538,1.0,1,"[1268, 1256]",2,"[244, 232]"
539,1.75,2,"[1071, 1440, 1642, 1229, 1454, 1267, 1850, 1115]",8,"[47, 416, 618, 205, 430, 243, 826, 91]"
540,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
541,1.75,2,"[1071, 1440, 1642, 1229, 1454, 1267, 1850, 1115]",8,"[47, 416, 618, 205, 430, 243, 826, 91]"
542,0.0,0,[1979],1,[955]
543,2.90579710145,4,"[1348, 1475, 1477, 1382, 1551, 1104, 2047, 1121, 1346, 1061, 1550, 1431, 2014, 1279, 1536, 1379, 1350, 1319, 1872, 1305, 1511, 1160, 1681, 1522]",24,"[324, 451, 453, 358, 527, 80, 1023, 97, 322, 37, 526, 407, 990, 255, 512, 355, 326, 295, 848, 281, 487, 136, 657, 498]"
544,2.475,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1383, 1385, 1290, 1683, 1500, 1252, 1733]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 359, 361, 266, 659, 476, 228, 709]"
545,2.475,4,"[1262, 1961, 1228, 1389, 1391, 1362, 1561, 1402, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450]",16,"[238, 937, 204, 365, 367, 338, 537, 378, 975, 660, 126, 957, 606, 661, 903, 426]"
546,2.28333333333,3,"[1024, 1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500]",16,"[0, 244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476]"
547,0.0,0,[],0,[]
548,0.0,0,[1262],1,[238]
549,0.0,0,[1024],1,[0]
550,3.16330645161,4,"[1153, 1026, 1507, 1071, 1237, 1820, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1440, 1642, 1229, 1454, 1267, 1850, 1115, 1632, 1065, 1808, 1139, 1108]",32,"[129, 2, 483, 47, 213, 796, 480, 131, 292, 717, 374, 573, 414, 354, 356, 69, 558, 439, 1022, 287, 416, 618, 205, 430, 243, 826, 91, 608, 41, 784, 115, 84]"
551,2.14545454545,3,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383]",11,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359]"
552,2.20512820513,3,"[1153, 1026, 1507, 1071, 1237, 1820, 1504, 1155, 1316, 1741, 1398, 1597, 1438]",13,"[129, 2, 483, 47, 213, 796, 480, 131, 292, 717, 374, 573, 414]"
553,2.54545454545,4,"[1024, 1739, 1979, 2017, 1296, 1590, 1591, 1760, 1830, 1831, 1871]",11,"[0, 715, 955, 993, 272, 566, 567, 736, 806, 807, 847]"
554,0.0,0,[1341],1,[317]
555,2.14545454545,3,"[1185, 1056, 1027, 1772, 1103, 1269, 1852, 1373, 1090, 1771, 1294]",11,"[161, 32, 3, 748, 79, 245, 828, 349, 66, 747, 270]"
556,2.14545454545,3,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036]",11,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12]"
557,3.07459677419,4,"[1187, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1216, 1218, 1932, 1263, 1429, 2012, 1533, 1282, 1189, 1094, 1775, 1328, 1048, 1759, 1856, 1156, 1158, 1127, 1680, 1201, 1113, 1604, 1672, 1682]",32,"[163, 321, 36, 261, 750, 119, 702, 479, 192, 194, 908, 239, 405, 988, 509, 258, 165, 70, 751, 304, 24, 735, 832, 132, 134, 103, 656, 177, 89, 580, 648, 658]"
558,1.0,1,"[1268, 1256]",2,"[244, 232]"
559,1.6,2,"[1268, 1256, 1967, 1490, 1395]",5,"[244, 232, 943, 466, 371]"
560,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
561,3.07459677419,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199]",32,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175]"
562,2.14545454545,3,"[1187, 1345, 1060, 1285, 1774, 1143, 1726, 1503, 1216, 1218, 1932]",11,"[163, 321, 36, 261, 750, 119, 702, 479, 192, 194, 908]"
563,0.0,0,[],0,[]
564,1.33333333333,2,"[1268, 1256, 1967]",3,"[244, 232, 943]"
565,1.33333333333,2,"[1268, 1256, 1967]",3,"[244, 232, 943]"
566,2.675,4,"[1024, 1739, 1268, 1979, 2017, 1701, 1296, 1590, 1591, 1631, 1256, 1967, 1490, 1395, 1397, 1302]",16,"[0, 715, 244, 955, 993, 677, 272, 566, 567, 607, 232, 943, 466, 371, 373, 278]"
567,3.78720238095,5,"[1024, 1739, 1268, 1979, 2017, 1701, 1296, 1590, 1591, 1631, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1206, 1318, 1543, 2037, 1686, 1756, 1757, 1514, 1935, 1680, 1681, 1977, 1146, 1626, 1028, 1324, 1425, 1330, 2011, 1534, 1439, 1921, 1922, 2026, 1067, 2000, 1531, 1948, 1698, 1699, 1644, 1420, 1553, 1404, 1885, 1763, 1444, 1428, 1909, 1593]",64,"[0, 715, 244, 955, 993, 677, 272, 566, 567, 607, 232, 943, 466, 371, 373, 278, 959, 736, 806, 807, 847, 240, 721, 917, 182, 294, 519, 1013, 662, 732, 733, 490, 911, 656, 657, 953, 122, 602, 4, 300, 401, 306, 987, 510, 415, 897, 898, 1002, 43, 976, 507, 924, 674, 675, 620, 396, 529, 380, 861, 739, 420, 404, 885, 569]"
568,3.7068452381,5,"[1348, 1475, 1477, 1382, 1551, 1104, 1336, 2047, 1121, 1346, 1061, 1550, 1431, 2014, 1279, 1536, 1379, 1350, 1319, 1872, 1393, 1305, 1509, 1511, 1160, 1522, 1498, 1829, 2025, 1683, 1364, 1588, 1658, 1659, 1547, 1132, 1138, 1819, 1342, 1247, 1763, 1068, 2035, 1046, 1465, 1370, 1667, 1643, 1332, 1813, 2009, 1572, 1506, 1708, 1039, 1205, 1309, 1312, 1473, 1124, 1549, 1206, 1917, 1246]",64,"[324, 451, 453, 358, 527, 80, 312, 1023, 97, 322, 37, 526, 407, 990, 255, 512, 355, 326, 295, 848, 369, 281, 485, 487, 136, 498, 474, 805, 1001, 659, 340, 564, 634, 635, 523, 108, 114, 795, 318, 223, 739, 44, 1011, 22, 441, 346, 643, 619, 308, 789, 985, 548, 482, 684, 15, 181, 285, 288, 449, 100, 525, 182, 893, 222]"
